"school_id"|"name"|"address"|"country"|"city"|"county"|"postcode"|"tel"|"fax"|"website"|"email"|"schooltype"|"si"|"sp"|"ra"|"pupilno"|"boarderno"|"boarderage"|"lastupdate"|"staffid"|"remarks"|"lat"|"lng"|"childvisaage"|"case"|"case"|"case"|"loginname"|"loginpassword"|"keyword"
3932|"Holyport College"|"Ascot Road"|"United Kingdom"|"Holyport"|"Berkshire"|"SL6 3LE"|"01628 640150"|""|"http://www.holyportcollege.org.uk/"|"info@holyportcollege.org.uk"|"Co-Ed"|""|""|""|0|0|"11-19"|"20180630102834"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
3933|"Holyport College"|"Ascot Road"|"United Kingdom"|"Holyport"|"Berkshire"|"SL6 3LE"|"01628 640150"|""|"http://www.holyportcollege.org.uk/"|"info@holyportcollege.org.uk"|"Co-Ed"|"Stabis School_Comm"|""|""|0|0|"11-19"|"20180630103106"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
3934|"Hilderstone College"|"Hilderstone College, English =&gt; Studies Centre, London."|"UK"|""|""|""|""|""|""|""|"Co-Ed"|""|""|""|0|0|""|"20120806190150"|""|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
3935|"West College Scotland"|"Finnart Street"|"UK"|"Greenock"|"Greenock"|"PA16 8HF"|"44 14 7572 4433"|"44 14 7588 8079"|"www.jameswatt.ac.uk"|"enquiries@jameswatt.ac.uk"|"Co-Ed"|""|""|""|0|0|""|"20140313205350"|""|"old name: James Watt Collegeof Further and Higher Education_updated name on 20140313"|0|0|17|"N"|"Y"|"Y"|""|"***********************"|""
3936|"West College Scotland"|"Finnart Street"|"UK"|"Greenock"|"Greenock"|"PA16 8HF"|"44 14 7572 4433"|"44 14 7588 8079"|"http://www.westcollegescotland.ac.uk/"|"enquiries@jameswatt.ac.uk"|"Co-Ed"|""|""|""|0|0|""|"20180705162426"|"AA00078"|"old name: James Watt Collegeof Further and Higher Education_updated name on 20140313"|0|0|17|"N"|"Y"|"Y"|""|"***********************"|""
3937|"Lavant House"|"Lavant"|"UK"|"Chichester"|"West Sussex"|"PO18 9AB"|"44 12 4352 7211"|""|"www.lavanthouse.org.uk"|"office@lavanthouse.org.uk."|"Girls"|"Independent School"|"All"|""|106|20|"8-18"|"20140601144625"|""|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"value_added, Caring_ex, friendly, art_gd"
3938|"Oxford Tutorial College"|"12 King Edward Street"|"UK"|"Oxford"|"Oxfordshire"|"OX1 4HT"|"44 18 6579 3333"|"44 18 6579 3233"|"www.otc.ac.uk"|"info@otc.ac.uk"|"Co-Ed"|""|"Senior"|""|0|0|""|"20131227163204"|"AA00025"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
3939|"Pangbourne College"|"Pangbourne"|"UK"|"Reading"|"Berkshire"|"RG8 8LA"|"44 11 8984 2101"|""|"www.pangbournecollege.com"|"registrar@pangcoll.co.uk"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|397|213|"11-18"|"20141201132816"|"AA00006"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"campus_huge, YES School, sport_gd, rural, Caring_ex"
3940|"Perth College"|"Crieff Road"|"UK"|"Perth"|"Perth & Kinross"|"PH1 2NX"|"44 17 3887 7753"|""|"http://www.perth.ac.uk"|""|"Co-Ed"|""|""|""|0|0|""|"20131227174637"|"AA00025"|"HTS, GENERAL"|0|0|17|"N"|"Y"|"Y"|""|"***********************"|""
3941|"St. Elphin's School"|"Darley Dale"|"UK"|"Matlock"|"Derbyshire"|"DE4 2HA"|""|""|"www.st-elphins.co.uk"|""|"Girls"|"Independent School"|""|""|150|37|""|"20141219110708"|"AA00006"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"Closed in 2005"
3942|"St. Margaret's School, Bushey"|"Merryhill Road"|"UK"|"Bushey"|"Hertfordshire"|"WD23 1DT"|"44 20 8901 0870"|"44 20 8950 1677"|"www.stmargarets.herts.sch.uk"|"schooloffice@stmargarets.herts.sch.uk"|"Girls"|"Independent School 1"|"Senior"|"Church of England"|416|55|"11-18"|"20160625213945"|""|"Number of Pupils in 6th Form: School currently have 90 girls and will have 80+ girls for next year [06 June 2012]
Number of Chinese: School have a total of 40 girls in the Senior School (from Year 7 to Year 13)"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"down_to_earth, friendly, value_added"
3943|"Bromsgrove Preparatory School"|"Old Station Road"|"UK"|"Bromsgrove"|"Worcestershire"|"B60 2BU"|"44 15 2757 9679"|""|"www.bromsgrove-school.co.uk"|"enquiries@bromsgrove-school.co.uk"|"Co-Ed"|"Independent School 1"|"Prep_S"|"Church of England"|704|56|"2-13"|"20170122184038"|""|"Year 3 to 6 - Lower Fee
Year 7 to 8 - Senior Fee"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
3944|"Princess Helena College (The)"|"Preston"|"UK"|"Hitchin"|"Hertfordshire"|"SG4 7RT"|"44 14 6243 2100"|"44 14 6243 2871"|"www.princesshelenacollege.co.uk"|"head@princesshelenacollege.co.uk"|"Girls"|"Independent School"|"Senior"|"Church of England"|192|53|"11-19"|"20140602183146"|""|"Total toll: 200
 Number of boarders: 40% (2 boarding house, 1 for below F5, 1 for 6th form)
 Location: Rural setting near Hitchin, Hertfordshire
 Strengths: Maths, Science, Art
 School has Wireless Internet access
 [04 May 2012]"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"friendly, Caring_ex, chinese_few"
3945|"Princess Helena College (The)"|"Preston"|"UK"|"Hitchin"|"Hertfordshire"|"SG4 7RT"|"44 14 6243 2100"|"44 14 6243 2871"|"www.princesshelenacollege.co.uk"|"head@princesshelenacollege.co.uk"|"Girls"|"Independent School"|"Senior"|"Church of England"|192|53|"11-19"|"20180724141033"|"AA00069"|"20180724: From September 2019 PHC will welcome boys into Years 7 and 12 as the start of our transition to becoming a fully coeducational school.

Total toll: 200
 Number of boarders: 40% (2 boarding house, 1 for below F5, 1 for 6th form)
 Location: Rural setting near Hitchin, Hertfordshire
 Strengths: Maths, Science, Art
 School has Wireless Internet access
 [04 May 2012]"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"friendly, Caring_ex, chinese_few"
3946|"Worksop College"|"."|"UK"|"Worksop"|"Nottinghamshire"|"S80 3AP"|"44 19 0953 7100"|"44 19 0953 7102"|"www.worksopcollege.notts.sch.uk"|"enquires@worksopcollege.notts.sch.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|373|142|"13-19"|"20160625214700"|""|"sponsorship details are: WOODARD SCHOOLS (NOTTINGHAMSHIRE) LIMITED
 SPONSOR LICENCE NUMBER: JHFT2WG26"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"campus_huge, activities_gd, sport_gd"
3947|"Haileybury School"|""|"UK"|"Hertford"|"Hertfordshire"|"SG13 7NU"|"44 19 9270 6200"|""|"www.haileybury.herts.sch.uk"|""|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|687|405|"11-18"|"20160625210654"|""|""|0|0|17|"Y"|"N"|"Y"|""|"***********************"|"football, famous_uk, satellite_school, campus_huge, chinese_few, facilities_gd, IB"
3950|"King’s Hall School and King’s College, Taunton"|""|"UK"|"Taunton"|"Somerset"|""|""|""|""|""|"Co-Ed"|""|""|""|0|0|""|"20150128180354"|"AA00056"|""|0|0|17|"Y"|"Y"|"Y"|"khskc"|"***********************"|""
3948|"Abbots Bromley School for Girls"|"Abbots Bromley"|"UK"|"Rugeley"|"Staffordshire"|"WS15 3BW"|"44 12 8384 0232"|"44 12 8384 0988"|"www.abbotsbromley.net"|"enquiries@abbotsbromley.net"|"Girls"|"Independent School"|"Senior"|"Church of England"|206|63|"8-18"|"20150810141228"|"AA00027"|"Licence number of school: VUYH2DEDX"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"friendly, dance_academic, Caring_ex, school_near_town"
3952|"Select English"|"(London) 144 Church Road"|"UK"|"Crystal Palace"|"London"|"SE19 2NT"|"+44 20 8653 7285 (London)"|"+44 20 8653 9667 (London)"|"www.selectenglish.com"|"london@selectenglish.co.uk"|"Co-Ed"|""|""|""|0|0|""|"20141121182054"|"AA00032"|"www.facebook.com/selectenglishlondon 
Video: http://www.youtube.com/watch?v=w23Lfc86KE0"|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
3953|"Experio Study Abroad"|"8 Northumberland Avenue"|"England"|"London"|"Greater London"|"WC2N 5BY"|""|""|"http://experiostudyabroad.com"|"enquiries@experiolife.com"|"Co-Ed"|""|""|""|0|0|""|"20150325114542"|"AA00054"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
3954|"West London College"|"Parliament House"|"UK"|"35 North Row, Mayfair"|"London"|"W1K 6DB"|"44 20 7491 1841"|"44 20 7499 5853"|"http://www.westlondoncollege.com/"|"courses@westlondoncollege.com"|"Co-Ed"|"Independent School"|""|""|0|0|""|"20150504133320"|"AA00006"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
3955|"Hurstpierpoint College"|"College Lane, Hurstpierpoint"|"UK"|"Hassocks"|"West Sussex"|"BN6 9JS"|"44 12 7383 3636"|"44 12 7383 5257"|"www.hppc.co.uk"|"info@hppc.co.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|773|378|"11-18"|"20180105150745"|"AA00078"|"[20Jan17]Hurst will not be running the IB programme in 2017. In addition, football at Hurst is very limited as our main boys sport is rugby."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"rural, chinese_few, activities_gd, campus_enclosed, friendly"
3956|"Lansdowne College"|"40-44 Bark Place"|"UK"|"London"|"London & Greater London"|"W2 4AT"|"44 20 7616 4400"|"44 20 7616 4401"|"www.lansdownecollege.com"|"education@lansdownecollege.com"|"Co-Ed"|""|"Senior"|""|0|0|""|"20131227135033"|"AA00025"|"6th form school, no boarding, HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
3957|"Victoria College Belfast"|""|"Northern Ireland"|"2A Cranmore Park"|"Belfast"|"BT9 6JA"|"44 28 9066 1506"|"44 028 9066 6898"|"www.victoriacollege.org.uk"|"nmawhinney170@c2kni.net"|"Girls"|"Independent School 1"|""|"Non denominational"|1060|50|"9-18"|"20170831151336"|"AA00029"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"value_for_money, traditional, school_near_town, friendly, down_to_earth"
3958|"Lucton School"|"Lucton"|"UK"|"Leominster"|"Herefordshire"|"HR6 9PN"|"44 15 6878 2000"|"44 15 6878 2000"|"www.luctonschool.org"|"admissions@luctonschool.org"|"Co-Ed"|"Independent School"|"All"|"Christian"|312|79|"7-19"|"20140911122743"|"AA00006"|"Our Sponsor No: FJ2RCMQF1"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"YES School, rural, good feedback, friendly, down_to_earth, Caring_ex"
3959|"Glenalmond College"|"Glenalmond"|"UK"|"Perth"|"Scotland"|"PH1 3RY"|"44 17 3884 2061"|"44 17 3884 2063"|"www.glenalmondcollege.co.uk"|"info@glenalmondcollege.co.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Episcopal Church of Scotland"|393|342|"12-18"|"20160625210305"|""|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"rural, campus_huge, chinese_few"
3960|"Chilton Cantelo School"|"."|"UK"|"Yeovil"|"Somerset"|"BA22 8BG"|"44 19 3585 0555"|"44 19 3585 0482"|"www.chiltoncanteloschool.co.uk"|"info@chiltoncanteloschool.co.uk"|"Co-Ed"|"Independent School"|"All"|"Church of England / Inter-denominational"|291|79|"7-18"|"20150129174717"|"AA00006"|"16% are foreign nationals from Hong, Kong, Korea, Spain, Canada and Germany."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"football, special_need, Caring_ex, campus_small"
3961|"St. Mary's School Calne"|"Curzon Street"|"UK"|"Calne"|"Wiltshire"|"SN11 0DF"|"44 12 4985 7200"|"44 12 4985 7207"|"www.stmaryscalne.org"|""|"Girls"|"Independent School 1"|""|"Anglican"|310|241|"11-18"|"20171117101437"|"AA00078"|"School does not have a weekly boarding option, only offers either full boarding places or day places [06 Oct 11]"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"academic_push, campus_enclosed, art_gd, chinese_few, music_gd"
3962|"St. Mary's School Calne"|"Curzon Street"|"UK"|"Calne"|"Wiltshire"|"SN11 0DF"|"44 12 4985 7200"|"44 12 4985 7207"|"www.stmaryscalne.org"|""|"Girls"|"Independent School 1"|""|"Anglican"|310|241|"11-18"|"20180901100804"|"AA00078"|"20180901:  Closed Year 7 & Sixth Form 2019 registration now.
School does not have a weekly boarding option, only offers either full boarding places or day places [06 Oct 11]"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"academic_push, campus_enclosed, art_gd, chinese_few, music_gd"
3963|"Dallam School"|"Haverflatts Lane"|"UK"|"Milnthorpe"|"Cumbria"|"LA7 7DD"|"44 15 3956 5165"|"44 15 3956 5175"|"www.dallam.eu"|"enquiries@dallam.eu"|"Co-Ed"|"Stabis School_Comm"|"Senior"|""|1000|120|"11-19"|"20150402180058"|"AA00006"|"Religious Studies, Textiles and Health & Social Care double are no longer being offered"|0|0|17|"N"|"Y"|"N"|""|"***********************"|"rural, YES School, friendly, facilities_gd, Caring_ex"
3965|"Kingsley School"|"Northdown Road"|"UK"|"Bideford"|"Devon"|"EX39 3LY"|"44 12 3742 6200"|"44 12 3742 5981"|"www.kingsleyschoolbideford.co.uk"|"admissions@kingsleyschoolbideford.co.uk"|"Co-Ed"|"Independent School"|"All"|"Methodist"|390|96|"7-18"|"20160531100310"|"AA00044"|"[31May16] Kingsley will use CAT4 (a GL online test) to replace their entrance exam.
CAT4 includes:Verbal, Quantative, NVR, Spatial
About 72 mins. Parents no need to pay for it, school pay. 

Special deal with Quest Guardian, fee is cheaper, please ask families to apply through school [24 May 11]
 
The school will be established on 1 January 2009 (merged by Grenville and Edgehill) (19 Nov 08), HTS"|0|0|17|"Y"|"Y"|"Y"|"kingsley"|"***********************"|"rural, special_need, Caring_ex, down_to_earth, value_for_money"
3966|"Monmouth School for Girls"|"Hereford Road"|"UK"|"Monmouth"|"South Wales"|"NP25 5XT"|"44 16 0071 1104"|""|"www.habs-monmouth.org"|"enquiries@hmsg.co.uk"|"Girls"|"Independent School 1"|"All"|"Church in Wales"|583|121|"9-18"|"20170907143823"|"AA00075"|""|0|0|17|"Y"|"Y"|"Y"|"hmsg"|"***********************"|"campus_huge, campus_enclosed, chinese_few, facilities_gd, rural, down_to_earth, value_for_money"
3967|"Abingdon School"|"Park Road"|"UK"|"Abingdon"|"Oxfordshire"|"OX14 1DE"|"44 12 3552 1563"|"44 12 3584 9079"|"www.abingdon.org.uk"|"admissions@abingdon.org.uk"|"Boys"|"Independent School 1"|"Senior"|"Inter denominational"|1000|138|"13-18"|"20171010113232"|"AA00078"|"[10 Oct 2017] Age: 11-18 (boarding 13-18)

20140504: Total Number of Pupils 883, Number of Day Pupils Total: 758, Number of Boarders Total: 125. Full: 95 Weekly: 30

[14 FEB 2013] no longer have 'exeat weekends' but we do have 'activity weekends'

IMPORTANT Updates:
New Structure for the Abingdon School Week from September 2011
Length of Lessons: Lesson length changed from 35 mins to 55 mins
The shape of the day: School had created a longer lunch-break on some days.
The structure of the week: School had decided to remove academic lessons from Saturday mornings, activities on Saturdays will continue to exist. 
[09 Feb 11]
HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"science, math, econ, down_to_earth, music_gd, chess_ex, campus_enclosed"
3968|"Badminton School"|"Westbury Road"|"UK"|"Westbury-On-Trym"|"Bristol"|"BS9 3BA"|"44 11 7905 5200"|"44 11 7962 8963"|"http://www.badmintonschool.co.uk/"|""|"Girls"|"Independent School 1"|"Senior"|"Non denominational"|450|180|"9-18"|"20171010113426"|"AA00078"|"[10 Oct 2017] No. of pupils: 310 in Senior School; 140 in Junior School
[13Sept17] use Online registration https://www.badmintonschool.co.uk/admissions/the-admissions-process)
[17Nov15] new online applicant registration process (http://www.badmintonschool.co.uk/2409/admissions/registration/).
School (soft-)launched this today in order to make the application process a little easier for parents/ pupils. Although School  would PREFER registrations to be made online, we can still ACCEPT paper copy registrations. 


[Nov2014] school confirms no need to upload completed exam papers after TS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"academic_push, down_to_earth, campus_enclosed, Caring_ex"
3969|"Brighton College"|"Eastern Road"|"UK"|"Brighton"|"East Sussex"|"BN2 0AL"|"44 12 7370 4202"|"44 12 7370 4204"|"www.brightoncollege.net"|""|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|950|350|"13-18"|"20171010113511"|"AA00078"|"26APR14: For Y7 & 8 : DAY PLACE ONLY

[24Apr14] School has approximately 850 pupils in the senior school, with 1/3 being boarders. Year on year the split between weekly and full boarding is literally 50/50.
[9Oct12] Brighton College does not provide past papers or syllabus. 

Brighton College has a strong rugby tradition 
Football is the predominant sport of the spring term."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"urban, dance_academic, academic_push, campus_small, satellite_school, econ, math"
3970|"Bromsgrove School"|"Worcester Road"|"UK"|"Bromsgrove"|"Worcestershire"|"B61 7DU"|"44 15 2757 9679"|"44 15 2757 6177"|"www.bromsgrove-school.co.uk"|"admissions@bromsgrove-school.co.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|1450|519|"7-18"|"20171010113919"|"AA00078"|"[10 Oct 2017] No. of pupils: 950 (13+), 500 (7+); No. of boarders: 451 (13+), 68 (7+)
[9Sep17] Offer University of London International Foundation Programme from Sept 2018. One year course and will run from September to April. Students study four subjects from Maths and Statistics (Compulsory), Politics, Economics, International Relations and Pure Maths. Aim to teach the programme to 24 students from a wide range of countries from September 2018. £32,000 (this includes a fee of £1,785 to the UoL) for this course, to include all tuition and boarding.

[1Dec15] I am writing to advise all of the agencies that we work with in Hong Kong and China that we have today taken the decision NOT to accept any further registrations for students from your region for September 2016 entry to the Senior school.
We are still accepting applications for Prep school boarders though, from years 3 – 8, and I would love to hear from you with applications for students of these ages.    

Summer School website: http://www.bromsgrove-international-summerschool.com/

If international students give notice of cancellation of their place before the 17th April 2013, we will refund £8665.00 of the deposit but £1000.00 will be retained by the School. If they give notice any time after the 17th April, we will refund £1000.00 but the £8665.00 will be retained by the School.
 [30 Nov 2012]
 
New pupil return date is Thursday 30th August 2012.
 
Summer School on either the 3rd or 17th July please contact my colleague Liberty on lgchance@bromsgrove-school.co.uk
 
School do not offer Y9 scholarship, but pupil can apply for internal scholarship at Y12. [16 Sept 2011]
 
There is internet access but not sure if it is wireless, as this does cause problems with close proximity to other users etc. so it might not be [06 May 2011]
 The joining instructions will all be sent out at the same time at the end of May, they will be available on the website shortly after despatch [06 May 2011]
 HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"induction, friendly, value_added, sport_gd, satellite_school, chinese_many, IB"
3973|"Harrow School"|"1 High Street"|"UK"|"Harrow on the Hill, Middlesex"|"London & Greater London"|"HA1 3HT"|"44 20 8872 8007"|"44 20 8872 8012"|"www.harrowschool.org.uk"|"webadmissions@harrowschool.org.uk"|"Boys"|"Independent School 1"|"Senior"|"Church of England"|826|826|"13-18"|"20171010120706"|"AA00078"|"[20 Sep 2013] School is no longer offering private visits to parents – we have had too many requests and we cannot accommodate them all.  We direct parents to Open Mornings as a way of visiting the School and these are bookable via our website.

[8 Mar 2013] from next term, school will only be offering private tours on Tuesday or Thursday afternoons.

HTS, SLN : 8H742U17X"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"campus_huge, music_ex, posh, urban, politics, econ, town school, sports_ex, activities_ex, satellite_school, famous, busy_life, famous_worldwide, facilities_ex"
3975|"King's School (The), Canterbury"|"25 The Precincts"|"UK"|"Canterbury"|"Kent"|"CT1 2ES"|"01227 595501"|""|"www.kings-school.co.uk"|"info@kings-school.co.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|825|637|"13-18"|"20171010121113"|"AA00078"|"[10 Oct 2017] Age: Junior 7-13; Senior 13-18
[24Apr14] No weekly boarding option"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"music_ex, town school, traditional, busy_life, famous_uk, Hum_gd"
3971|"Caterham School"|"Harestone Valley Road"|"UK"|"Caterham"|"Surrey"|"CR3 6YA"|"44 18 8334 3028 / 335058 (Pat's direct line)"|"44 18 8334 7795   / 344248 (Pat's direct fax)"|"www.caterhamschool.co.uk"|"enquiries@caterhamschool.co.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"United Reformed of Church"|901|175|"11-18"|"20171220125502"|"AA00078"|"[9Sep17] Day 37 boys, 355 girls; boarding 94 boys, 74 girls. Admission: assessment day, school's own exam, interview, previous school reports. Registration: By Oct of year before entry.
[21Jul17]Priority is for Year 7 candidates (11+).  Partnership with some UK’s leading independent prep schools which specialise in boarding for pupils aged 4-13 yrs old.  Candidates who join this programme would be assessed for entry into Caterham School (during Year 6) for entry into Year 9 (13+).  If successful, they would then join one of our partner prep schools in Year 7 with a place already guaranteed at Caterham School for Year 9.  The offer of a place at Caterham would be conditional only on the pupil continuing to make satisfactory academic progress during Years 7 & 8.
[19Jan17]Pls note that from Sep 2017, application to Caterham for Y7 & 8 will join Windlesham House (a prep school), but the progression to Caterham is guaranteed.
[28Oct16]Please also note that Caterham School is now able to provide SAT tutorial classes on every Saturday and help with SAT examination enrollment for those who wish to apply Universities in the USA.
They are also able to help with applications to HK/USA uni.
[15Oct15] Once the pupil is in school and all admissions work has been completed then all contact regarding a particular student would be between their GUARDIANS or with the FAMILY DIRECT and those enquiries should be sent to the relevant form tutor or head of the relevant boarding house. Agents will need to ask the family who the guardian is and then forward the enquiry to them who in turn will contact us.
The problem is that the boarding house would have no idea who the agent is for a particular student and as such not able to correspond with any agent.
[26Jun14]The Senior School has 870 pupils of whom around 300 are in the Sixth Form. 
[16Jan13]Caterham will not arrange school visit unless the student has registered with the school
[01Nov11]Please send school report, AA test and 4 AS subjects to school when check place"|0|0|17|"Y"|"Y"|"Y"|"caterham"|"***********************"|"chess_ex, academic_push, campus_enclosed, math, science"
3972|"Charterhouse"|""|"UK"|"Godalming"|"Surrey"|"GU7 2DJ"|"44 14 8329 1501"|"44 14 8329 1507"|"www.charterhouse.org.uk"|"admissions@charterhouse.org.uk"|"Boys (6G)"|"Independent School 1"|"Senior"|"Church of England"|815|790|"13-18"|"20171010115611"|"AA00078"|"[10 Oct 2017]
1. School Type: Boys (13-18), Girls (16-18)
2. Charterhouse is moving fully co-educational from 2021. The School will enroll girls from Y9 in September 2021. There will be girls in every year group from September 2023.

[24Apr14] There are NO weekly boarders at Charterhouse. A good many of our local pupils go home on Saturday nights, but they are all back for Sunday Chapel (usually at 7.00 pm).
[22Jun13] School recommend Aldro and Highfield, both of which have good boarding facilities and send boys to Charterhouse every year.
[18Feb12] From this year, there will be no Science practical exam, but candidates will choose 2 of the 3 Science written papers.
[02Feb12] Return times for the beginning of term, end of Exeats and Leave Weekends is: Under School 8.30 p.m., Sixth Form: 9.15 p.m. 

Football
Founded in London in 1611, moved to Surrey in 1872"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"campus_enclosed, campus_huge, music_ex, sports_ex, activities_ex, busy_life, traditional, football, facilities_ex, DT_ex, IB"
3976|"Lancing College"|""|"UK"|"Lancing"|"West Sussex"|"BN15 0RW"|"44 12 7345 2213"|""|"www.lancingcollege.co.uk"|"admissions@lancing.org.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|570|360|"13-18"|"20171010121303"|"AA00078"|"[9July14] TS14- (1)please ask student to submit passport copy too when register (2) the IELTS requirement for Year 12 is no longer necessary
Football
SLN : E0MTY0AP4"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"football, campus_huge, campus_enclosed, rural, DT_ex"
3990|"Cheltenham College"|"Bath Road"|"UK"|"Cheltenham"|"Gloucestershire"|"GL53 7LD"|"44 12 4226 5600"|"44 12 4226 5630"|"www.cheltenhamcollege.org"|""|"Co-Ed"|"Independent School 1"|"Senior"|"Christian"|684|554|"7-18"|"20171220130119"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|"cheltenham"|"***********************"|"Caring_ex, facilities_ex, sports_ex, school_near_town, urban"
3978|"Shrewsbury School"|"The Schools"|"UK"|"Shrewsbury"|"Shropshire"|"SY3 7BA"|"44 17 4328 0500"|"44 17 4324 3107"|"www.shrewsbury.org.uk"|""|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|800|640|"13 - 18"|"20171010121506"|"AA00078"|"[24Apr14] School only has FULL BOADERS or DAY PUPILS – at the moment the % works out at roughly 15% day pupils
[01Jun12] School now take 50 girls and 25 boys into their Co-educational Sixth Form each year and in September School will be only two years away from the moment in 2014 when they accept girls into Year 9.
School know that families often only think a year in advance, but School would be grateful if we would bear their 2014 entry of 13 year old boys and girls especially in mind as we begin to see families for the future. 


School will be taking girls at Third Form level from 2014, details can be found from the 2020 Parent Letter in our server [K:\SCHOOLS_and_COLLEGES\ShrewsburySchool\Newsletter] or visit http://www.shrewsbury.org.uk/news/2020-vision [21 Sept 2011]

SLN : JF4MGKPH0

20140530: there is a ""The Friends of Shrewsbury School (HK) Association"" in HK"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"art_gd, campus_huge, campus_enclosed, rural, music_gd, science, traditional, satellite_school, football"
3979|"Tonbridge School"|"High Street"|"UK"|"Tonbridge"|"Kent"|"TN9 1JP"|"44 17 3230 4297"|"44 17 3230 4293"|"www.tonbridge-school.co.uk"|"admissions@tonbridge-school.org"|"Boys"|"Independent School 1"|"Senior"|"Church of England"|788|473|"13-18"|"20171010121613"|"AA00078"|"[24Apr14] All boarders are FULL boarders. All boys are therefore in school for 6 nights a week (Sunday to Friday inclusive). As full boarders all are welcome in school on Saturday night too, although in practice a proportion of our more local boarders will spend Saturday evening at home on any chosen weekend (leaving late on Saturday afternoon and returning by late afternoon on Sunday)
[14Jun13] students can take TB exam in Academic Asia, British Council offices or Dolphin UK
[14May12] Need passport biometric page and front page before issuing CAS 
[17May11] IF POSSIBLE PLEASE USE ORIGINAL REGISTRATION FORM"|0|0|17|"Y"|"Y"|"N"|""|"***********************"|"academic_push, science, math, econ, music_ex, sports_ex, busy_life, traditional, facilities_ex"
3980|"Uppingham School"|"High Street West"|"UK"|"Uppingham"|"Rutland"|"LE15 9QE"|"44 15 7282 2216"|"44 15 7282 2332"|"www.uppingham.co.uk"|""|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|795|785|"13-18"|"20171010121722"|"AA00078"|"SLN : 6DAMFQNR1
all families with a mainland address go through Michael Couch"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"music_gd, town school, traditional, activities_ex"
3981|"Warwick School"|"Myton Road"|"UK"|"Warwick"|"Warwickshire"|"CV34 6PP"|"44 19 2677 6400"|"44 19 2640 1259"|"www.warwickschool.org"|"enquiries@warwickschool.org"|"Boys"|"Independent School 1"|"All"|"Church of England"|1233|62|"13-18"|"20171010121930"|"AA00078"|"[10 Oct 2017] Age: 7-18 (13-18 boarding)

Boarding - Student will need to bring a duvet and pillow with him (both clearly named), but he does not need pillow case, duvet cover or bed sheets as these are all provided [08 March 2011]"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"science, math, econ, down_to_earth, uni_link, value_for_money, music_gd, academic_push"
